,Sector,Data,Subsector,Unit,2017,2018,2019,2020,2025,2030,2035,2040,2045,2050
97,Forestry & Wood,Energy Intensity,Wood Products Industries,[MJ/$GDP],16.46,16.46,16.46,16.46,16.254250000000003,16.051071875,15.850433476562502,15.652303058105472,15.456649269879154,15.263441154005665
98,Forestry & Wood,Energy Intensity,Pulp Mills,[MJ/$GDP],268.94,268.94,268.94,268.94,265.57825,262.25852187500004,258.98029035156253,255.743036722168,252.5462487631409,249.38942065360166
99,Forestry & Wood,Energy Intensity,Paperboard Mills,[MJ/$GDP],66.86,66.86,66.86,66.86,66.02425000000001,65.19894687500002,64.38396003906252,63.579160538574236,62.78442103184206,61.99961576894403
100,Forestry & Wood,Energy Intensity,"Average Energy Intensity Forestry, Wood and Paper Industry",[MJ/$GDP],4.09,4.09,4.09,4.09,4.004190016739823,3.8039805159028317,3.61378149010769,3.4330924156023053,3.3644305672902592,3.297141955944454
101,Forestry & Wood,Carbon Intensity,Heat & Fuels Supply - Specific CO2 emissions per kWh,[g CO2/kWh],162.6943337596169,161.36291809011223,159.9713783316134,159.97137833161344,121.99589195316058,106.64216603712853,57.197005075960384,36.314532075423905,18.06259136127705,0.0
102,Forestry & Wood,Carbon Intensity,Electricity Supply: Specific CO2 emissions per kWh,[gCO2/kWh],68.97359149525049,50.7975849231604,50.599505991889075,50.599505991889075,52.11600000595528,22.706205655194925,13.634146834406916,1.84242914818354,0.11588183765019824,0.0
103,Textile & Leather Industries,Market Development,Textile Industries - Economic value ,[bn $ GDP],5.693351694469297,5.5455559124376155,5.087991309544773,4.997684458592676,5.804212757261875,6.180141170115477,6.5924314473016885,7.032226480121032,7.50136116894419,8.001792824223044
104,Textile & Leather Industries,Market Development,Leather Industry - Economic value,[bn $ GDP],1.8977838981564323,1.8485186374792053,1.695997103181591,1.665894819530892,1.9347375857539584,2.060047056705159,2.197477149100563,2.3440754933736776,2.500453722981397,2.6672642747410147
105,Textile & Leather Industries,Market Development,Total Textile & Leather,[bn $ GDP],7.591135592625729,7.394074549916821,6.783988412726364,6.663579278123568,7.7389503430158335,8.240188226820637,8.789908596402253,9.37630197349471,10.001814891925587,10.669057098964059
106,Textile & Leather Industries,Energy Intensity,Textile Mills,[MJ/$GDP],4.53,4.53,4.53,4.53,4.417876851642094,4.3074299303510415,4.199744182092266,4.094750577539959,3.9923818131014603,3.892572267773924
107,Textile & Leather Industries,Energy Intensity,Textile Products Mills,[MJ/$GDP],4.58,4.58,4.58,4.58,4.466639289298187,4.354973307065732,4.2460989743890885,4.139946500029361,4.036447837528627,3.935536641590411
108,Textile & Leather Industries,Energy Intensity,Clothing Industries,[MJ/$GDP],0.86,0.86,0.86,0.86,0.8387139276848126,0.8177460794926922,0.7973024275053748,0.7773698668177405,0.7579356201472969,0.7389872296436144
109,Textile & Leather Industries,Energy Intensity,Textile Industry - average energy intensity ,[MJ/$GDP],1.7850000000000001,1.7850000000000001,1.7850000000000001,1.7850000000000001,1.7408190243225468,1.6972985487144832,1.654866084996621,1.6134944328717056,1.5731570720499126,1.5338281452486648
110,Textile & Leather Industries,Energy Intensity,Leather and Allied Products Industries,[MJ/$GDP],1.49,1.49,1.49,1.49,1.4531206421515936,1.4167926260978039,1.3813728104453586,1.3468384901842247,1.313167527929619,1.2803383397313786
111,Textile & Leather Industries,Carbon Intensity,Heat & Fuels Supply - Specific CO2 emissions per kWh,[g CO2/kWh],162.6943337596169,161.36291809011223,159.9713783316134,159.97137833161344,121.99589195316058,106.64216603712853,57.197005075960384,36.314532075423905,18.06259136127705,0.0
112,Textile & Leather Industries,Carbon Intensity,Electricity Supply: Specific CO2 emissions per kWh,[gCO2/kWh],68.97359149525049,50.7975849231604,50.599505991889075,50.599505991889075,52.11600000595528,22.706205655194925,13.634146834406916,1.84242914818354,0.11588183765019824,0.0
