,Sector,Data,Subsector,Unit,2017,2018,2019,2020,2025,2030,2035,2040,2045,2050
58,Textile & Leather Industries,Carbon Intensity,Secondary Steel - total CO2 equivalent (incl. process emissions],[t CO2 equivalent/t steel],0.669625316606648,0.6643070324067445,0.6414138754159999,0.6414144110306041,0.45167834004518753,0.3177644586821346,0.26373802367629684,0.13058919347526166,0.0011473279999999954,0.0
59,Textile & Leather Industries,Market Development,Minning bauxite - production volume in mega tonnes per year,[Mt/a],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,Textile & Leather Industries,Market Development,Annual production volume- aluminium Industry,[Mt/a],0.5616,0.5616,0.5736,0.44639999999999996,0.45577439999999997,0.4644341136,0.47232949353119996,0.47988676542769915,0.48708506690911463,0.49390425784584224
61,Textile & Leather Industries,Energy Intensity,Bauxite Mining - Energy Intensity,[PJ/Mt],0.7214,0.7214,0.7214,0.7214,0.7052374357885844,0.6893164998938698,0.6737935873965231,0.6586587477116099,0.6439022790188197,0.6295147220433492
62,Textile & Leather Industries,Energy Intensity,"Primary Aluminium - Energy intensity - Electricity (Anode, Electrolysis + Ingot)",[PJ/Mt],55.8,55.8,55.8,55.8,54.41888042420062,53.05840841359561,51.73194820325572,50.43864949817433,49.17768326071997,47.948241179201965
63,Textile & Leather Industries,Energy Intensity,"Secondary Aluminium - Energy intensity - Electricity (Anode, Electrolysis + Ingot)",[PJ/Mt],2.7900000000000023,2.7900000000000023,2.7900000000000023,2.7900000000000023,2.7209440212100335,2.652920420679783,2.5865974101627884,2.5219324749087186,2.4588841630360005,2.3974120589601005
64,Textile & Leather Industries,Carbon Intensity,Primary aluminium production - share on total production,[tCO2/t alu],18.072367755251296,17.91788075526642,17.084538128293946,18.41140423492508,13.740867559890527,8.759355537906023,5.646322053296385,2.814777900247086,1.3331457834607576,0.0
65,Textile & Leather Industries,Carbon Intensity,Secondary/scrap aluminium - share on total production,[tCO2/t alu],0.15062658451646782,0.14911726598263736,0.14359562943240536,0.11310641118575064,0.08816987772315618,0.0620308987457977,0.04189656112558732,0.02206134119655036,0.011183346620987168,0.0
66,Textile & Leather Industries,Carbon Intensity,Specific ENERGY RELATED CO2 emissions per ton of aluminium,[tCO2/ton alu],11.453307839215844,11.37901454004682,11.033572342882795,12.927225842818755,8.743980208217268,5.18475511121117,3.2252102406786,1.5385064327609912,0.668198677730353,0.0
67,Textile & Leather Industries,Carbon Intensity,Specific PROCESS RELATED CO2 emissions per ton of aluminium,[tCO2/ton alu],2.5,2.5,2.5,2.5,2.375,2.25625,2.1434375,2.036265625,1.9344523437499999,1.8377297265624999
68,Textile & Leather Industries,Carbon Intensity,Specific  CO2 emissions per ton of aluminium (energy + process),[tCO2/ton alu],13.953307839215844,13.87901454004682,13.533572342882795,15.427225842818755,11.118980208217268,7.441005111211171,5.3686477406786,3.574772057760991,2.602651021480353,0.0
69,Textile & Leather Industries,Total Materials / Cement,,,2017.0,2018.0,2019.0,2020.0,2025.0,2030.0,2035.0,2040.0,2045.0,2050.0
70,Textile & Leather Industries,Market Development,Cement - production volume in mega tonnes per year,[Mt/a],57.4,52.09,50.64,50.64,51.78796686375001,53.09567792401751,54.43641032728627,55.81099790384706,57.220295539250365,58.66517970597809
