,Sector,Subsector,Label,Description,Scope,Unit,2017,2018,2019,2020,2025,2030,2035,2040,2045,2050,Remarks
46,Energy Industry,Energy Industry - ,Production Centric  GHG,Energy Industry - Scope 2: Total CO2 equivalent,2,[Mt CO2 equiv./a],449.98829067699995,470.150745433,481.43436332339206,466.5098980603668,363.9088110151545,247.4334502524378,154.26546050403567,85.32499083463244,53.9170548767903,40.5535683818779,
47,Energy Industry,Energy Industry - ,Production Centric  GHG,Energy Industry - Scope 3: Total CO2 equivalent,3,[Mt CO2 equiv./a],0.0,0,0.0,0,0,0,0,0,0,0,
48,Energy Industry,Energy Industry - ,Production Centric  CO2,Energy Industry - Scope 1: Total CO2 (energy-only),1,[Mt CO2/a],32802.04853346836,33800.154054356964,34564.624635838474,33499.65811658765,28158.562245152163,19345.54741621785,11786.586880564257,5711.744305128391,2315.2966492624782,594.5486704098479,
49,Energy Industry,Energy Industry - ,Production Centric  CO2,Energy Industry - Scope 2: Total CO2 (energy-only),2,[Mt CO2/a],449.98829067699995,470.150745433,481.43436332339206,466.5098980603668,363.9088110151545,247.4334502524378,154.26546050403567,85.32499083463244,53.9170548767903,40.5535683818779,
50,Energy Industry,Energy Industry - ,Production Centric  CO2,Energy Industry - Scope 3: Total CO2 (energy-only),3,[Mt CO2/a],0.0,0,0.0,0,0,0,0,0,0,0,
51,Energy Industry,Energy Industry -,Total,Total energy-related CO2 emissions OECM,Total,[Mt CO2/a],18355.46763239515,18777.152155254757,33589.81708451444,32555.125540298443,18486.111323850488,19205.362178499076,8811.049662446741,5436.286067872307,1952.4852752224922,256.87861492524837,
52,Total Utilities Sector,Power Utilities - ,OECM  GHG,Power Utilities - Scope 1: Total CO2 equivalent,1,[Mt CO2 equiv./a],778.5411706912,807.4378005456001,826.8163077586944,801.1850022181749,507.43824057585766,319.4639450978842,218.5997076608263,88.16331504302595,51.97608861831081,0,
53,Total Utilities Sector,Power Utilities - ,OECM  GHG,Power Utilities - Scope 2: Total CO2 equivalent,2,[Mt CO2 equiv./a],103.87132730156141,108.73122998921997,111.32293662665975,108.1214192343652,88.25919706862383,59.25818839784911,24.6386441445396,10.86008217144762,3.598359332244593,0.21884169760199998,
54,Total Utilities Sector,Power Utilities - ,OECM  GHG,Power Utilities - Scope 3: Total CO2 equivalent,3,[Mt CO2 equiv./a],12106.478049604935,12634.724360789432,12937.955944624084,12535.380164510338,9185.431909084162,5721.715182733495,3064.6211031401367,1652.1519888831428,642.8557544281242,0,
55,Total Utilities Sector,Power Utilities - ,OECM  CO2,Power Utilities - Scope 1: Total CO2 (energy-only),1,[Mt CO2/a],778.5411706912,807.4378005456001,826.8163077586944,801.1850022181749,507.43824057585766,319.4639450978842,218.5997076608263,88.16331504302595,51.97608861831081,0,
56,Total Utilities Sector,Power Utilities - ,OECM  CO2,Power Utilities - Scope 2: Total CO2 (energy-only),2,[Mt CO2/a],103.87132730156141,108.73122998921997,111.32293662665975,108.1214192343652,88.25919706862383,59.25818839784911,24.6386441445396,10.86008217144762,3.598359332244593,0.21884169760199998,
57,Total Utilities Sector,Power Utilities - ,OECM  CO2,Power Utilities - Scope 3: Total CO2 (energy-only),3,[Mt CO2/a],11327.936878913735,11827.286560243832,12111.13963686539,11734.195162292162,8677.993668508305,5402.251237635611,2846.0213954793103,1563.988673840117,590.8796658098134,0,
